time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.196500000000235,0.26597282183356585,1.7424586445093155,0.4851955771446228,-1.6679220847785472,5.089606232009828,1.5267361538484692,0.004853735212236643,0.20843461155891418,1.408795714378357,-2.9268414974212646,-0.009918886236846447,3.808525562286377
3.197000000000235,0.21159090115688742,1.6923845440149308,0.467049877345562,-1.640960001014173,5.15737696653232,1.5381298759020865,0.004759568255394697,0.2068587839603424,1.3737903833389282,-2.9427990913391113,-0.010915162041783333,3.8329148292541504
3.197500000000235,0.1547726180870086,1.6419564723968505,0.44808457344770436,-1.7111449442803859,5.163822923693806,1.5500098770484327,0.004710266832262278,0.20535850524902344,1.3366557359695435,-2.9562227725982666,-0.011576936580240726,3.8547234535217285
3.1980000000002353,0.14423167663626374,1.6069944486021996,0.4279069125652313,-1.7321794358314946,5.192795573547483,1.5612517995759845,0.0046926639042794704,0.2040574997663498,1.2960443496704102,-2.965341806411743,-0.012192185036838055,3.8749778270721436
3.1985000000002355,0.10726791019551456,1.5599489465355874,0.4068796530365944,-1.6930031212745233,5.2562898943666365,1.5719090296886862,0.004785084631294012,0.2027807980775833,1.2534805536270142,-2.9685895442962646,-0.012827607803046703,3.895087718963623
3.1990000000002357,0.0412816172465682,1.49794652312994,0.3855439558625221,-1.7013410725397988,5.286464361939579,1.5808933790773154,0.004931850358843803,0.20142917335033417,1.210113525390625,-2.967771291732788,-0.013323905877768993,3.913630247116089
3.199500000000236,0.013281818293035041,1.4571639195084571,0.36312738358974456,-1.773353241570294,5.2793161774519834,1.5875155931338667,0.005391357466578484,0.20015688240528107,1.163842797279358,-2.964839458465576,-0.01373682077974081,3.929088592529297
3.200000000000236,-0.02439714046195149,1.4105344235897064,0.3397244930267334,-1.7947183853248134,5.301812345255167,1.5929726009257137,0.005759156309068203,0.19883912801742554,1.1153302192687988,-2.9586524963378906,-0.014138324186205864,3.9425506591796875
3.200500000000236,-0.06760702789761125,1.3607836440205574,0.3153527691960335,-1.7853626821190118,5.344897491205484,1.5975578933022916,0.005962084513157606,0.19739390909671783,1.0646430253982544,-2.9488070011138916,-0.014430726878345013,3.9547297954559326
3.2010000000002363,-0.07763425968587398,1.3236146360635757,0.2895007699728012,-1.830026252681455,5.3523119335062805,1.6001288589090108,0.006118107587099075,0.19594433903694153,1.010438084602356,-2.9370365142822266,-0.01457657665014267,3.9640560150146484
3.2015000000002365,-0.10165122817270456,1.2886768192052842,0.2619268998503685,-1.880491372232791,5.348714149650187,1.6007067562080919,0.006163327489048243,0.1944238841533661,0.9529532790184021,-2.9239859580993652,-0.014656555838882923,3.969836950302124
